"date","tipo_refeicao","restaurante_utilizado","categoria_padrao","categoria_vegano","dia_semana","mes","almoco","periodo_semestre","quantidade","feriado_dummy"
2025-06-12,"Jantar","RS","frango","leguminosas","qui","jun","0","fim",724,0
2025-06-13,"Almoço","RU","suino","pts_proteina_texturizada","sex","jun","1","fim",3555,1
2025-06-13,"Almoço","RA","suino","pts_proteina_texturizada","sex","jun","1","fim",1185,1
2025-06-13,"Almoço","RS","suino","pts_proteina_texturizada","sex","jun","1","fim",1494,1
2025-06-13,"Jantar","RU","peixe","leguminosas","sex","jun","0","fim",1077,1
2025-06-13,"Jantar","RA","peixe","leguminosas","sex","jun","0","fim",289,1
2025-06-13,"Jantar","RS","peixe","leguminosas","sex","jun","0","fim",326,1
2025-06-16,"Almoço","RU","frango","leguminosas","seg","jun","1","fim",3789,0
2025-06-16,"Almoço","RA","frango","leguminosas","seg","jun","1","fim",1339,0
2025-06-16,"Almoço","RS","frango","leguminosas","seg","jun","1","fim",1820,0
2025-06-16,"Jantar","RU","frango","leguminosas","seg","jun","0","fim",2655,0
2025-06-16,"Jantar","RA","frango","leguminosas","seg","jun","0","fim",789,0
2025-06-16,"Jantar","RS","frango","leguminosas","seg","jun","0","fim",891,0
2025-06-17,"Almoço","RU","bovino","pts_proteina_texturizada","ter","jun","1","fim",3838,0
2025-06-17,"Almoço","RA","bovino","pts_proteina_texturizada","ter","jun","1","fim",1303,0
2025-06-17,"Almoço","RS","bovino","pts_proteina_texturizada","ter","jun","1","fim",1707,0
2025-06-17,"Jantar","RU","suino","leguminosas","ter","jun","0","fim",2448,0
2025-06-17,"Jantar","RA","suino","leguminosas","ter","jun","0","fim",725,0
2025-06-17,"Jantar","RS","suino","leguminosas","ter","jun","0","fim",889,0
2025-06-18,"Almoço","RU","peixe","leguminosas","qua","jun","1","fim",2124,0
2025-06-18,"Almoço","RA","peixe","leguminosas","qua","jun","1","fim",596,0
2025-06-18,"Almoço","RS","peixe","leguminosas","qua","jun","1","fim",735,0
2025-06-18,"Jantar","RU","bovino","pts_proteina_texturizada","qua","jun","0","fim",1925,0
2025-06-18,"Jantar","RA","bovino","pts_proteina_texturizada","qua","jun","0","fim",546,0
2025-06-18,"Jantar","RS","bovino","pts_proteina_texturizada","qua","jun","0","fim",509,0
2025-06-20,"Almoço","RU","suino","leguminosas","sex","jun","1","fim",NA,1
2025-06-20,"Almoço","RA","suino","leguminosas","sex","jun","1","fim",NA,1
2025-06-20,"Almoço","RS","suino","leguminosas","sex","jun","1","fim",1505,1
2025-06-20,"Jantar","RU","frango","pts_proteina_texturizada","sex","jun","0","fim",NA,1
2025-06-20,"Jantar","RA","frango","pts_proteina_texturizada","sex","jun","0","fim",NA,1
2025-06-20,"Jantar","RS","frango","pts_proteina_texturizada","sex","jun","0","fim",1161,1
2025-06-23,"Almoço","RU","frango","leguminosas","seg","jun","1","fim",3291,0
2025-06-23,"Almoço","RA","frango","leguminosas","seg","jun","1","fim",1141,0
2025-06-23,"Almoço","RS","frango","leguminosas","seg","jun","1","fim",1459,0
2025-06-23,"Jantar","RU","bovino","pts_proteina_texturizada","seg","jun","0","fim",2334,0
2025-06-23,"Jantar","RA","bovino","pts_proteina_texturizada","seg","jun","0","fim",630,0
2025-06-23,"Jantar","RS","bovino","pts_proteina_texturizada","seg","jun","0","fim",682,0
2025-06-24,"Almoço","RU","bovino","pts_proteina_texturizada","ter","jun","1","fim",3684,0
2025-06-24,"Almoço","RA","bovino","pts_proteina_texturizada","ter","jun","1","fim",1290,0
2025-06-24,"Almoço","RS","bovino","pts_proteina_texturizada","ter","jun","1","fim",1566,0
2025-06-24,"Jantar","RU","frango","leguminosas","ter","jun","0","fim",2728,0
2025-06-24,"Jantar","RA","frango","leguminosas","ter","jun","0","fim",783,0
2025-06-24,"Jantar","RS","frango","leguminosas","ter","jun","0","fim",1023,0
2025-06-25,"Almoço","RU","suino","leguminosas","qua","jun","1","fim",3659,0
2025-06-25,"Almoço","RA","suino","leguminosas","qua","jun","1","fim",1241,0
2025-06-25,"Almoço","RS","suino","leguminosas","qua","jun","1","fim",1699,0
2025-06-25,"Jantar","RU","bovino","leguminosas","qua","jun","0","fim",2386,0
2025-06-25,"Jantar","RA","bovino","leguminosas","qua","jun","0","fim",649,0
2025-06-25,"Jantar","RS","bovino","leguminosas","qua","jun","0","fim",726,0
2025-06-26,"Almoço","RU","frango","pts_proteina_texturizada","qui","jun","1","fim",3911,0
2025-06-26,"Almoço","RA","frango","pts_proteina_texturizada","qui","jun","1","fim",1198,0
2025-06-26,"Almoço","RS","frango","pts_proteina_texturizada","qui","jun","1","fim",1616,0
2025-06-26,"Jantar","RU","peixe","leguminosas","qui","jun","0","fim",1466,0
2025-06-26,"Jantar","RA","peixe","leguminosas","qui","jun","0","fim",408,0
2025-06-26,"Jantar","RS","peixe","leguminosas","qui","jun","0","fim",422,0
2025-06-27,"Almoço","RU","feijoada","pts_proteina_texturizada","sex","jun","1","fim",3866,0
2025-06-27,"Almoço","RA","feijoada","pts_proteina_texturizada","sex","jun","1","fim",1186,0
2025-06-27,"Almoço","RS","feijoada","pts_proteina_texturizada","sex","jun","1","fim",1703,0
2025-06-27,"Jantar","RU","feijoada","pts_proteina_texturizada","sex","jun","0","fim",2012,0
2025-06-27,"Jantar","RA","feijoada","pts_proteina_texturizada","sex","jun","0","fim",508,0
2025-06-27,"Jantar","RS","feijoada","pts_proteina_texturizada","sex","jun","0","fim",547,0
2025-06-30,"Almoço","RU","suino","leguminosas","seg","jun","1","fim",3067,0
2025-06-30,"Almoço","RA","suino","leguminosas","seg","jun","1","fim",1096,0
2025-06-30,"Almoço","RS","suino","leguminosas","seg","jun","1","fim",1257,0
2025-06-30,"Jantar","RU","frango","leguminosas","seg","jun","0","fim",2312,0
2025-06-30,"Jantar","RA","frango","leguminosas","seg","jun","0","fim",625,0
2025-06-30,"Jantar","RS","frango","leguminosas","seg","jun","0","fim",662,0
2025-07-01,"Almoço","RU","bovino","pts_proteina_texturizada","ter","jul","1","fim",3307,0
2025-07-01,"Almoço","RA","bovino","pts_proteina_texturizada","ter","jul","1","fim",1192,0
2025-07-01,"Almoço","RS","bovino","pts_proteina_texturizada","ter","jul","1","fim",1329,0
2025-07-01,"Jantar","RU","peixe","pts_proteina_texturizada","ter","jul","0","fim",1259,0
2025-07-01,"Jantar","RA","peixe","pts_proteina_texturizada","ter","jul","0","fim",312,0
2025-07-01,"Jantar","RS","peixe","pts_proteina_texturizada","ter","jul","0","fim",344,0
2025-07-02,"Almoço","RU","suino","leguminosas","qua","jul","1","fim",1123,0
2025-07-02,"Almoço","RA","suino","leguminosas","qua","jul","1","fim",1112,0
2025-07-02,"Almoço","RS","suino","leguminosas","qua","jul","1","fim",1123,0
2025-07-02,"Jantar","RU","bovino","leguminosas","qua","jul","0","fim",473,0
2025-07-02,"Jantar","RA","bovino","leguminosas","qua","jul","0","fim",476,0
2025-07-02,"Jantar","RS","bovino","leguminosas","qua","jul","0","fim",473,0
2025-07-03,"Almoço","RU","frango","pts_proteina_texturizada","qui","jul","1","fim",3090,0
2025-07-03,"Almoço","RA","frango","pts_proteina_texturizada","qui","jul","1","fim",1079,0
2025-07-03,"Almoço","RS","frango","pts_proteina_texturizada","qui","jul","1","fim",1241,0
2025-07-03,"Jantar","RU","suino","leguminosas","qui","jul","0","fim",1962,0
2025-07-03,"Jantar","RA","suino","leguminosas","qui","jul","0","fim",493,0
2025-07-03,"Jantar","RS","suino","leguminosas","qui","jul","0","fim",489,0
2025-07-04,"Almoço","RU","bovino","leguminosas","sex","jul","1","fim",2477,0
2025-07-04,"Almoço","RA","bovino","leguminosas","sex","jul","1","fim",808,0
2025-07-04,"Almoço","RS","bovino","leguminosas","sex","jul","1","fim",846,0
2025-07-04,"Jantar","RU","frango","pts_proteina_texturizada","sex","jul","0","fim",1740,0
2025-07-04,"Jantar","RA","frango","pts_proteina_texturizada","sex","jul","0","fim",380,0
2025-07-04,"Jantar","RS","frango","pts_proteina_texturizada","sex","jul","0","fim",392,0
2025-07-07,"Almoço","RU","bovino","leguminosas","seg","jul","1","fim",2273,0
2025-07-07,"Almoço","RA","bovino","leguminosas","seg","jul","1","fim",840,0
2025-07-07,"Almoço","RS","bovino","leguminosas","seg","jul","1","fim",841,0
2025-07-07,"Jantar","RU","frango","pts_proteina_texturizada","seg","jul","0","fim",1311,0
2025-07-07,"Jantar","RA","frango","pts_proteina_texturizada","seg","jul","0","fim",321,0
2025-07-07,"Jantar","RS","frango","pts_proteina_texturizada","seg","jul","0","fim",290,0
2025-07-08,"Almoço","RU","peixe","leguminosas","ter","jul","1","fim",1478,0
2025-07-08,"Almoço","RA","peixe","leguminosas","ter","jul","1","fim",454,0
2025-07-08,"Almoço","RS","peixe","leguminosas","ter","jul","1","fim",487,0
2025-07-08,"Jantar","RU","bovino","leguminosas","ter","jul","0","fim",1207,0
2025-07-08,"Jantar","RA","bovino","leguminosas","ter","jul","0","fim",294,0
2025-07-08,"Jantar","RS","bovino","leguminosas","ter","jul","0","fim",249,0
2025-07-10,"Almoço","RA","bovino","pts_proteina_texturizada","qui","jul","1","fim",598,0
2025-07-10,"Almoço","RS","bovino","pts_proteina_texturizada","qui","jul","1","fim",689,0
2025-07-10,"Almoço","RU","bovino","pts_proteina_texturizada","qui","jul","1","fim",1820,0
2025-07-10,"Jantar","RU","frango","leguminosas","qui","jul","0","fim",1073,0
2025-07-10,"Jantar","RA","frango","leguminosas","qui","jul","0","fim",318,0
2025-07-10,"Jantar","RS","frango","leguminosas","qui","jul","0","fim",263,0
2025-07-11,"Almoço","RU","suino","leguminosas","sex","jul","1","fim",1614,0
2025-07-11,"Almoço","RA","suino","leguminosas","sex","jul","1","fim",595,0
2025-07-11,"Almoço","RS","suino","leguminosas","sex","jul","1","fim",649,0
2025-07-11,"Jantar","RU","peixe","leguminosas","sex","jul","0","fim",539,0
2025-07-11,"Jantar","RA","peixe","leguminosas","sex","jul","0","fim",149,0
2025-07-11,"Jantar","RS","peixe","leguminosas","sex","jul","0","fim",138,0
2024-03-12,"Almoço","RS",NA,"leguminosas","ter","mar","1","inicio",2374,0
2024-03-12,"Jantar","RS","bovino","pts_proteina_texturizada","ter","mar","0","inicio",1155,0
2024-05-01,"Almoço","RS","frango","leguminosas","qua","mai","1","meio",1946,1
2024-05-30,"Almoço","RS","bovino","leguminosas","qui","mai","1","fim",1212,1
2024-07-09,"Almoço","RS","bovino","pts_proteina_texturizada","ter","jul","1","ferias",1247,1
2024-12-20,"Almoço","RS","suino","leguminosas","sex","dez","1","ferias",NA,0
2024-12-23,"Almoço","RS","frango","leguminosas","seg","dez","1","ferias",467,0
2024-12-24,"Almoço","RS","frango","leguminosas","ter","dez","1","ferias",296,0
2024-12-25,"Almoço","RS","bovino","leguminosas","qua","dez","1","ferias",217,0
2024-12-26,"Almoço","RS","bovino","leguminosas","qui","dez","1","ferias",365,0
2024-12-27,"Almoço","RS","suino","leguminosas","sex","dez","1","ferias",430,0
2024-12-30,"Almoço","RS","bovino","pts_proteina_texturizada","seg","dez","1","ferias",544,0
2024-12-31,"Almoço","RS","frango","leguminosas","ter","dez","1","ferias",353,0
2025-01-01,"Almoço","RS","bovino","leguminosas","qua","jan","1","ferias",199,0
2025-04-18,"Almoço","RS","peixe","pts_proteina_texturizada","sex","abr","1","meio",370,1
2025-05-01,"Almoço","RS","peixe","leguminosas","qui","mai","1","meio",612,1
2025-06-19,"Almoço","RS","frango","pts_proteina_texturizada","qui","jun","1","fim",1807,1
2025-07-09,"Almoço","RS","frango","leguminosas","qua","jul","1","fim",1627,1
